what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1389458639224
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1389458639224
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1389458639224
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1389458639224
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1389458639224
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1389458639224
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1389458639224
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1389458639224
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1389458639224
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1389458639224
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1389458639224
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1389458639225
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1389458639225
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1389458639225
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1389458639225
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1389458639225
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1389458639227
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1389458639227
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1389458639227
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1389458639227
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1389458639227
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1389458639252
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1389458639252
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1389458639252
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1389458639252
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1389458639252
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1389458639252
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1389458639252
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1389458639253
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1389458639253
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1389458639253
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1389458639259
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1389458639259
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1389458639259
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1389458639259
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1389458639259
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1389458639259
os,sysinfo,,,"macosx",1389458639281
arch,sysinfo,,,"x86",1389458639281
ws,sysinfo,,,"cocoa",1389458639281
locale,sysinfo,,,"en_US",1389458639281
processors,sysinfo,,,"4",1389458639281
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1389458639281
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1389458639281
java.specification.name,sysinfo,,,"Java Platform API Specification",1389458639281
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1389458639281
java.specification.version,sysinfo,,,"1.6",1389458639281
java.vendor,sysinfo,,,"Apple Inc.",1389458639281
java.version,sysinfo,,,"1.6.0_65",1389458639281
java.vm.info,sysinfo,,,"mixed mode",1389458639281
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1389458639281
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1389458639281
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1389458639281
java.vm.specification.version,sysinfo,,,"1.0",1389458639281
java.vm.vendor,sysinfo,,,"Apple Inc.",1389458639281
java.vm.version,sysinfo,,,"20.65-b04-462",1389458639281
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1389458639307
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1389458639342
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1389458639763
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1389458639764
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1389458639894
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1389458639928
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1389458640070
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1389458640189
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1389458640251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458762121
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1389458762150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1389458763704
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1389458763709
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1389458763732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458766169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458767882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458772151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458814440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458815004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458815968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458816746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458817368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458820076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458822886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458824051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458825451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389458828607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389471838464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389471864403
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1389471868789
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1389471868827
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1389471868843
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1389471901122
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1389471901164
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1389471901229
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1389471902674
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1389471902930
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1389471902958
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1389471903231
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1389471903233
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1389471904124
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1389471904129
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1389471904353
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1389471904735
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1389471904914
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1389471904979
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1389471905539
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1389471906186
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1389471906192
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1389471906339
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1389471929354
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1389471929814
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1389471929950
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389471931389
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1389471932010
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1389471933842
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1389471934529
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1389471934587
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1389471934644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389471934799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472153499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472724375
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389472730525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472756325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472850868
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1389472854210
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1389472854334
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1389472855613
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1389472855614
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1389472858016
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1389472858658
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1389472863974
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1389472864264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472891828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472908388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472921628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472929370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389472936308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473063442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389473070093
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1389473071318
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1389473071360
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1389473072523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473077399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473089413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473094522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473094754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473099154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1389473099196
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1389473101014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473103184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473103226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473104899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1389473104940
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1389473110065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473111962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473112002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473113918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1389473113958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473202905
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1389473246371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473248278
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473250982
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1389473251453
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1389473251480
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1389473251712
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473251812
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473252558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473261843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473273564
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1389473278635
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1389473278797
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473284554
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473286468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473290441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473298385
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473298501
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473298547
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473302350
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473302649
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473302701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473303269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473310236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473311452
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1389473314716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473317424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473318526
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1389473320567
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1389473320586
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1389473320662
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1389473320664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389473321075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389473325732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389473327200
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473337930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473341171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473357725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473358083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473360402
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473362161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473371044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473372183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473381868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473382880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473408852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473412677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473425022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473427618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473428180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473446924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473450554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473588289
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473590505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473611607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473642521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473649591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473660543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389473670113
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389473672244
